External_Id__c,Campaign:External_Id__c,Contact:External_Id__c,Status,HasResponded,CreatedDate
CMM-000419,CAM-0008,CON-000213,Opened,False,2025-06-28
CMM-000420,CAM-0001,CON-000806,Clicked,True,2024-10-04
CMM-000421,CAM-0006,CON-001199,Sent,False,2025-02-28
CMM-000422,CAM-0008,CON-001090,Clicked,True,2025-10-09
CMM-000423,CAM-0007,CON-001179,Sent,False,2025-02-17
CMM-000424,CAM-0007,CON-000054,Sent,False,2025-08-17
CMM-000425,CAM-0001,CON-000950,Clicked,True,2025-03-13
CMM-000426,CAM-0005,CON-000054,Sent,False,2024-10-26
CMM-000427,CAM-0005,CON-001327,Responded,True,2024-10-13
CMM-000428,CAM-0006,CON-000907,Opened,False,2024-09-06
CMM-000429,CAM-0006,CON-001175,Opened,False,2025-03-04
CMM-000430,CAM-0001,CON-000230,Clicked,True,2024-09-07
CMM-000431,CAM-0002,CON-000390,Clicked,True,2024-08-09
CMM-000432,CAM-0004,CON-000523,Clicked,True,2024-09-29
CMM-000433,CAM-0004,CON-001077,Opened,False,2024-12-30
CMM-000434,CAM-0008,CON-000405,Sent,False,2025-03-08
CMM-000435,CAM-0001,CON-000420,Sent,False,2025-07-28
CMM-000436,CAM-0001,CON-000453,Opened,False,2025-05-07
CMM-000437,CAM-0002,CON-000630,Responded,True,2025-02-28
CMM-000438,CAM-0007,CON-000650,Sent,False,2025-02-21
CMM-000439,CAM-0003,CON-000383,Responded,True,2024-08-14
CMM-000440,CAM-0007,CON-000797,Sent,False,2024-12-12
CMM-000441,CAM-0007,CON-000361,Responded,True,2025-01-08
CMM-000442,CAM-0002,CON-001339,Clicked,True,2025-06-09
CMM-000443,CAM-0006,CON-000855,Clicked,True,2025-06-06
CMM-000444,CAM-0006,CON-000766,Clicked,True,2025-05-18
CMM-000445,CAM-0004,CON-000740,Clicked,True,2025-04-15
CMM-000446,CAM-0003,CON-001259,Responded,True,2025-04-21
CMM-000447,CAM-0001,CON-001186,Clicked,True,2024-12-28
CMM-000448,CAM-0004,CON-000511,Sent,False,2024-06-23
CMM-000449,CAM-0008,CON-000965,Opened,False,2025-02-04
CMM-000450,CAM-0002,CON-000546,Responded,True,2025-05-09
CMM-000451,CAM-0007,CON-000037,Opened,False,2025-05-16
CMM-000452,CAM-0007,CON-000800,Sent,False,2024-09-26
CMM-000453,CAM-0001,CON-000940,Responded,True,2025-04-30
CMM-000454,CAM-0002,CON-001479,Responded,True,2024-08-16
CMM-000455,CAM-0004,CON-001252,Sent,False,2024-09-06
CMM-000456,CAM-0001,CON-000939,Opened,False,2024-09-03
CMM-000457,CAM-0001,CON-000728,Responded,True,2024-04-19
CMM-000458,CAM-0004,CON-000234,Opened,False,2024-03-08
CMM-000459,CAM-0002,CON-001115,Clicked,True,2024-04-19
CMM-000460,CAM-0001,CON-000301,Responded,True,2024-04-11
CMM-000461,CAM-0002,CON-000507,Opened,False,2024-02-15
CMM-000462,CAM-0001,CON-000802,Opened,False,2025-03-03
CMM-000463,CAM-0006,CON-001246,Responded,True,2025-03-21
CMM-000464,CAM-0004,CON-000979,Sent,False,2024-11-27
CMM-000465,CAM-0008,CON-000742,Clicked,True,2024-10-28
CMM-000466,CAM-0007,CON-001010,Sent,False,2024-11-06
CMM-000467,CAM-0004,CON-000426,Opened,False,2025-03-01
CMM-000468,CAM-0007,CON-000099,Clicked,True,2025-05-25
CMM-000469,CAM-0007,CON-000479,Sent,False,2024-04-15
CMM-000470,CAM-0004,CON-000352,Opened,False,2024-07-28
CMM-000471,CAM-0007,CON-000816,Clicked,True,2024-07-09
CMM-000472,CAM-0006,CON-000584,Sent,False,2025-08-04
CMM-000473,CAM-0001,CON-000368,Sent,False,2024-04-15
CMM-000474,CAM-0003,CON-000300,Responded,True,2025-07-21
CMM-000475,CAM-0005,CON-000079,Opened,False,2025-08-25
CMM-000476,CAM-0008,CON-000388,Sent,False,2024-08-05
CMM-000477,CAM-0003,CON-000728,Sent,False,2025-02-16
CMM-000478,CAM-0005,CON-001333,Opened,False,2024-09-14
CMM-000479,CAM-0002,CON-001016,Opened,False,2024-05-17
CMM-000480,CAM-0002,CON-000849,Opened,False,2025-03-02
CMM-000481,CAM-0003,CON-000085,Clicked,True,2025-09-28
CMM-000482,CAM-0003,CON-001036,Clicked,True,2024-12-14
CMM-000483,CAM-0005,CON-000123,Clicked,True,2024-06-10
CMM-000484,CAM-0002,CON-000676,Responded,True,2025-01-06
CMM-000485,CAM-0005,CON-000602,Clicked,True,2025-02-10
CMM-000486,CAM-0008,CON-001423,Responded,True,2024-07-11
CMM-000487,CAM-0005,CON-000688,Responded,True,2025-02-14
CMM-000488,CAM-0004,CON-000187,Clicked,True,2024-05-08
CMM-000489,CAM-0008,CON-000528,Opened,False,2024-10-05
CMM-000490,CAM-0007,CON-000831,Sent,False,2025-04-17
CMM-000491,CAM-0006,CON-000768,Opened,False,2025-04-14
CMM-000492,CAM-0006,CON-000200,Clicked,True,2024-03-06
CMM-000493,CAM-0005,CON-000647,Opened,False,2025-03-31
CMM-000494,CAM-0006,CON-001419,Clicked,True,2025-02-21
CMM-000495,CAM-0006,CON-001095,Clicked,True,2025-08-21
CMM-000496,CAM-0005,CON-000110,Responded,True,2024-07-27
CMM-000497,CAM-0001,CON-000483,Responded,True,2024-02-18
CMM-000498,CAM-0004,CON-000869,Registered,True,2024-06-30
CMM-000499,CAM-0008,CON-001247,Sent,False,2024-03-29
CMM-000500,CAM-0005,CON-001084,Registered,True,2024-07-17
CMM-000501,CAM-0003,CON-001289,Sent,False,2025-08-27
CMM-000502,CAM-0005,CON-000061,Clicked,True,2025-09-11
CMM-000503,CAM-0004,CON-001339,Clicked,True,2025-01-21
CMM-000504,CAM-0004,CON-001246,Opened,False,2025-10-11
CMM-000505,CAM-0003,CON-000207,Sent,False,2024-08-06
CMM-000506,CAM-0005,CON-000952,Opened,False,2025-01-23
CMM-000507,CAM-0001,CON-001367,Opened,False,2025-06-14
CMM-000508,CAM-0001,CON-000305,Responded,True,2025-06-09
CMM-000509,CAM-0003,CON-001348,Opened,False,2025-01-10
CMM-000510,CAM-0003,CON-000407,Opened,False,2024-10-05
CMM-000511,CAM-0007,CON-000344,Opened,False,2025-08-03
CMM-000512,CAM-0006,CON-000656,Responded,True,2025-04-26
CMM-000513,CAM-0006,CON-001470,Responded,True,2025-09-23
CMM-000514,CAM-0008,CON-000104,Clicked,True,2024-02-29
CMM-000515,CAM-0003,CON-001058,Responded,True,2024-05-22
CMM-000516,CAM-0001,CON-000718,Sent,False,2025-08-08
CMM-000517,CAM-0008,CON-000451,Opened,False,2025-08-23
CMM-000518,CAM-0007,CON-000878,Responded,True,2024-01-17
CMM-000519,CAM-0007,CON-000032,Sent,False,2024-02-11
CMM-000520,CAM-0007,CON-001110,Responded,True,2024-08-24
CMM-000521,CAM-0003,CON-000066,Clicked,True,2025-06-15
CMM-000522,CAM-0007,CON-001166,Opened,False,2024-08-13
CMM-000523,CAM-0001,CON-001209,Sent,False,2024-03-26
CMM-000524,CAM-0002,CON-000993,Opened,False,2025-02-28
CMM-000525,CAM-0001,CON-000377,Registered,True,2024-11-13
CMM-000526,CAM-0008,CON-000692,Opened,False,2024-08-14
CMM-000527,CAM-0001,CON-000498,Responded,True,2024-01-29
CMM-000528,CAM-0001,CON-001359,Responded,True,2024-09-07
CMM-000529,CAM-0004,CON-001417,Sent,False,2025-07-03
CMM-000530,CAM-0008,CON-000975,Opened,False,2025-05-18
CMM-000531,CAM-0001,CON-001140,Clicked,True,2024-11-27
CMM-000532,CAM-0006,CON-001155,Clicked,True,2024-07-30
CMM-000533,CAM-0007,CON-001270,Responded,True,2025-01-24
CMM-000534,CAM-0002,CON-001154,Responded,True,2024-07-08
CMM-000535,CAM-0005,CON-001112,Clicked,True,2024-06-23
CMM-000536,CAM-0008,CON-001007,Sent,False,2024-02-23
CMM-000537,CAM-0004,CON-000059,Opened,False,2025-05-06
CMM-000538,CAM-0007,CON-001122,Responded,True,2024-12-16
CMM-000539,CAM-0001,CON-001250,Clicked,True,2025-09-02
CMM-000540,CAM-0005,CON-001383,Opened,False,2025-07-23
CMM-000541,CAM-0008,CON-000943,Clicked,True,2024-03-08
CMM-000542,CAM-0006,CON-000740,Opened,False,2024-11-07
CMM-000543,CAM-0008,CON-000997,Registered,True,2025-01-15
CMM-000544,CAM-0002,CON-001032,Responded,True,2024-05-25
CMM-000545,CAM-0008,CON-001486,Opened,False,2025-03-18
CMM-000546,CAM-0005,CON-000878,Clicked,True,2025-05-20
CMM-000547,CAM-0005,CON-000093,Sent,False,2024-07-05
CMM-000548,CAM-0006,CON-000874,Responded,True,2024-02-12
CMM-000549,CAM-0007,CON-001432,Responded,True,2025-10-12
CMM-000550,CAM-0001,CON-000653,Clicked,True,2025-01-21
CMM-000551,CAM-0004,CON-001132,Sent,False,2024-09-03
CMM-000552,CAM-0008,CON-001258,Clicked,True,2025-01-17
CMM-000553,CAM-0002,CON-001132,Opened,False,2024-05-23
CMM-000554,CAM-0006,CON-000288,Registered,True,2025-09-12
CMM-000555,CAM-0004,CON-000998,Clicked,True,2024-12-27
CMM-000556,CAM-0003,CON-001010,Opened,False,2025-06-16
CMM-000557,CAM-0002,CON-001186,Responded,True,2024-09-02
CMM-000558,CAM-0003,CON-000265,Sent,False,2024-04-20
CMM-000559,CAM-0003,CON-000323,Sent,False,2024-07-05
CMM-000560,CAM-0002,CON-001258,Sent,False,2025-04-25
CMM-000561,CAM-0001,CON-001356,Opened,False,2024-10-03
CMM-000562,CAM-0003,CON-001258,Sent,False,2024-09-29
CMM-000563,CAM-0001,CON-000038,Responded,True,2024-05-28
CMM-000564,CAM-0001,CON-000283,Clicked,True,2024-07-31
CMM-000565,CAM-0002,CON-001324,Responded,True,2024-10-20
CMM-000566,CAM-0001,CON-001423,Clicked,True,2025-06-02
CMM-000567,CAM-0005,CON-001439,Opened,False,2025-07-09
CMM-000568,CAM-0007,CON-000548,Responded,True,2024-07-23
CMM-000569,CAM-0003,CON-000354,Responded,True,2024-12-06
CMM-000570,CAM-0008,CON-000815,Opened,False,2025-08-29
CMM-000571,CAM-0002,CON-001089,Clicked,True,2025-06-21
CMM-000572,CAM-0003,CON-000842,Opened,False,2025-01-04
CMM-000573,CAM-0001,CON-000284,Opened,False,2024-01-25
CMM-000574,CAM-0003,CON-000410,Sent,False,2024-01-21
CMM-000575,CAM-0003,CON-001016,Sent,False,2025-05-31
CMM-000576,CAM-0008,CON-000781,Responded,True,2025-01-19
CMM-000577,CAM-0006,CON-000398,Responded,True,2024-02-08
CMM-000578,CAM-0008,CON-000744,Clicked,True,2024-04-17
CMM-000579,CAM-0005,CON-001271,Opened,False,2024-06-04
CMM-000580,CAM-0003,CON-000395,Opened,False,2025-02-14
CMM-000581,CAM-0008,CON-000002,Clicked,True,2025-03-20
CMM-000582,CAM-0005,CON-000789,Clicked,True,2024-04-22
CMM-000583,CAM-0008,CON-000620,Opened,False,2025-04-17
CMM-000584,CAM-0003,CON-000380,Sent,False,2024-08-17
CMM-000585,CAM-0003,CON-000499,Sent,False,2024-07-16
CMM-000586,CAM-0008,CON-000383,Clicked,True,2025-06-16
CMM-000587,CAM-0002,CON-000716,Registered,True,2024-11-27
CMM-000588,CAM-0008,CON-000150,Responded,True,2025-03-09
CMM-000589,CAM-0001,CON-000986,Registered,True,2025-06-28
CMM-000590,CAM-0005,CON-000612,Sent,False,2024-11-15
CMM-000591,CAM-0001,CON-000359,Responded,True,2024-02-22
CMM-000592,CAM-0006,CON-001341,Opened,False,2024-01-11
CMM-000593,CAM-0002,CON-001136,Sent,False,2024-07-15
CMM-000594,CAM-0001,CON-000266,Responded,True,2025-01-27
CMM-000595,CAM-0001,CON-000168,Clicked,True,2024-12-18
CMM-000596,CAM-0007,CON-001463,Sent,False,2025-08-20
CMM-000597,CAM-0003,CON-000187,Sent,False,2024-02-20
CMM-000598,CAM-0007,CON-001417,Sent,False,2024-07-06
CMM-000599,CAM-0001,CON-000123,Opened,False,2024-07-25
CMM-000600,CAM-0002,CON-000978,Clicked,True,2024-04-29
CMM-000601,CAM-0005,CON-000703,Responded,True,2024-08-13
CMM-000602,CAM-0002,CON-001007,Sent,False,2024-11-04
CMM-000603,CAM-0002,CON-000175,Opened,False,2025-02-07
CMM-000604,CAM-0005,CON-001418,Registered,True,2024-04-25
CMM-000605,CAM-0003,CON-000913,Responded,True,2024-03-24
CMM-000606,CAM-0005,CON-000273,Registered,True,2025-04-11
CMM-000607,CAM-0001,CON-001128,Sent,False,2024-07-20
CMM-000608,CAM-0004,CON-000014,Sent,False,2024-09-06
CMM-000609,CAM-0002,CON-000279,Sent,False,2025-01-02
CMM-000610,CAM-0002,CON-001096,Opened,False,2024-04-21
CMM-000611,CAM-0001,CON-000632,Opened,False,2024-02-23
CMM-000612,CAM-0002,CON-000773,Clicked,True,2025-02-02
CMM-000613,CAM-0002,CON-000667,Sent,False,2025-03-22
CMM-000614,CAM-0002,CON-001016,Sent,False,2024-07-06
CMM-000615,CAM-0006,CON-000389,Opened,False,2024-08-21
CMM-000616,CAM-0001,CON-000628,Clicked,True,2024-12-01
CMM-000617,CAM-0002,CON-000043,Opened,False,2025-04-09
CMM-000618,CAM-0008,CON-000479,Clicked,True,2024-07-22
CMM-000619,CAM-0007,CON-000880,Responded,True,2025-09-17
CMM-000620,CAM-0004,CON-001390,Responded,True,2024-03-31
CMM-000621,CAM-0007,CON-000869,Sent,False,2024-04-27
CMM-000622,CAM-0002,CON-000107,Responded,True,2025-08-16
CMM-000623,CAM-0005,CON-000137,Sent,False,2024-10-18
CMM-000624,CAM-0003,CON-000893,Opened,False,2025-03-27
CMM-000625,CAM-0003,CON-000386,Clicked,True,2025-05-01
CMM-000626,CAM-0001,CON-000897,Responded,True,2024-10-05
CMM-000627,CAM-0001,CON-000438,Sent,False,2025-06-03
CMM-000628,CAM-0002,CON-000229,Opened,False,2024-10-17
CMM-000629,CAM-0006,CON-000597,Opened,False,2024-07-30
CMM-000630,CAM-0004,CON-000687,Responded,True,2024-01-13
CMM-000631,CAM-0008,CON-000228,Clicked,True,2025-09-11
CMM-000632,CAM-0008,CON-000306,Sent,False,2024-11-01
CMM-000633,CAM-0002,CON-001463,Clicked,True,2024-10-21
CMM-000634,CAM-0003,CON-000418,Clicked,True,2025-04-22
CMM-000635,CAM-0007,CON-000523,Sent,False,2024-06-22
CMM-000636,CAM-0002,CON-000382,Responded,True,2025-10-08
CMM-000637,CAM-0007,CON-000942,Responded,True,2024-02-06
CMM-000638,CAM-0003,CON-001380,Clicked,True,2024-09-08
CMM-000639,CAM-0003,CON-000568,Opened,False,2025-08-23
CMM-000640,CAM-0001,CON-000263,Opened,False,2024-05-10
CMM-000641,CAM-0004,CON-000599,Clicked,True,2024-07-09
CMM-000642,CAM-0004,CON-001268,Sent,False,2025-06-21
CMM-000643,CAM-0003,CON-001389,Opened,False,2024-11-15
CMM-000644,CAM-0001,CON-000352,Opened,False,2025-07-02
CMM-000645,CAM-0003,CON-000014,Responded,True,2024-06-11
CMM-000646,CAM-0005,CON-001262,Clicked,True,2024-01-30
CMM-000647,CAM-0002,CON-000124,Clicked,True,2024-08-08
CMM-000648,CAM-0004,CON-001498,Responded,True,2024-10-13
CMM-000649,CAM-0001,CON-001302,Responded,True,2024-08-14
CMM-000650,CAM-0005,CON-000619,Opened,False,2024-03-05
CMM-000651,CAM-0005,CON-001499,Clicked,True,2025-05-06
CMM-000652,CAM-0002,CON-000722,Responded,True,2025-04-08
CMM-000653,CAM-0007,CON-001328,Clicked,True,2025-08-29
CMM-000654,CAM-0007,CON-000438,Sent,False,2024-08-27
CMM-000655,CAM-0005,CON-000978,Opened,False,2025-08-14
CMM-000656,CAM-0004,CON-000049,Sent,False,2025-09-08
CMM-000657,CAM-0006,CON-001331,Opened,False,2025-02-08
CMM-000658,CAM-0002,CON-000041,Sent,False,2024-07-09
CMM-000659,CAM-0004,CON-001089,Opened,False,2025-08-11
CMM-000660,CAM-0001,CON-001071,Responded,True,2024-09-20
CMM-000661,CAM-0007,CON-001222,Opened,False,2025-01-11
CMM-000662,CAM-0001,CON-000281,Sent,False,2024-05-16
CMM-000663,CAM-0001,CON-001248,Sent,False,2024-05-01
CMM-000664,CAM-0001,CON-000784,Opened,False,2024-03-09
CMM-000665,CAM-0001,CON-001470,Opened,False,2024-04-12
CMM-000666,CAM-0001,CON-000298,Opened,False,2024-07-16
CMM-000667,CAM-0006,CON-000796,Opened,False,2024-10-22
CMM-000668,CAM-0008,CON-000873,Opened,False,2025-05-28
CMM-000669,CAM-0001,CON-000238,Sent,False,2025-05-18
CMM-000670,CAM-0007,CON-000998,Opened,False,2025-01-15
CMM-000671,CAM-0007,CON-000021,Opened,False,2025-09-04
CMM-000672,CAM-0001,CON-000436,Responded,True,2025-07-11
CMM-000673,CAM-0003,CON-000507,Responded,True,2024-08-30
CMM-000674,CAM-0005,CON-000041,Responded,True,2025-03-12
CMM-000675,CAM-0001,CON-000470,Responded,True,2024-08-20
CMM-000676,CAM-0003,CON-000447,Responded,True,2024-10-13
CMM-000677,CAM-0008,CON-001455,Responded,True,2025-02-18
CMM-000678,CAM-0001,CON-000040,Sent,False,2025-01-06
CMM-000679,CAM-0005,CON-000608,Opened,False,2025-07-26
CMM-000680,CAM-0003,CON-000880,Clicked,True,2025-05-16
CMM-000681,CAM-0003,CON-001146,Responded,True,2025-05-04
CMM-000682,CAM-0001,CON-000341,Responded,True,2024-03-17
CMM-000683,CAM-0005,CON-000406,Responded,True,2025-08-11
CMM-000684,CAM-0008,CON-001220,Registered,True,2025-07-15
CMM-000685,CAM-0007,CON-001289,Clicked,True,2025-04-22
CMM-000686,CAM-0002,CON-000900,Clicked,True,2024-12-02
CMM-000687,CAM-0006,CON-001459,Opened,False,2025-01-22
CMM-000688,CAM-0001,CON-001073,Responded,True,2024-08-19
CMM-000689,CAM-0001,CON-001024,Responded,True,2024-03-26
CMM-000690,CAM-0002,CON-000141,Responded,True,2024-01-19
CMM-000691,CAM-0004,CON-000418,Clicked,True,2024-03-13
CMM-000692,CAM-0008,CON-000641,Responded,True,2025-09-17
CMM-000693,CAM-0008,CON-000827,Opened,False,2024-04-10
CMM-000694,CAM-0004,CON-001257,Responded,True,2025-05-16
CMM-000695,CAM-0008,CON-000622,Clicked,True,2024-01-09
CMM-000696,CAM-0006,CON-001062,Responded,True,2025-09-16
CMM-000697,CAM-0005,CON-000692,Sent,False,2024-02-05
CMM-000698,CAM-0006,CON-000997,Responded,True,2024-10-10
CMM-000699,CAM-0006,CON-001160,Opened,False,2025-02-16
CMM-000700,CAM-0007,CON-001412,Opened,False,2024-11-28
CMM-000701,CAM-0003,CON-000047,Registered,True,2025-07-20
CMM-000702,CAM-0003,CON-000783,Sent,False,2024-06-11
CMM-000703,CAM-0001,CON-000747,Responded,True,2024-04-10
CMM-000704,CAM-0005,CON-000781,Responded,True,2024-11-11
CMM-000705,CAM-0007,CON-000157,Opened,False,2024-01-30
CMM-000706,CAM-0001,CON-001258,Responded,True,2025-07-03
CMM-000707,CAM-0008,CON-000272,Opened,False,2024-02-18
CMM-000708,CAM-0008,CON-000064,Opened,False,2025-09-03
CMM-000709,CAM-0004,CON-000719,Opened,False,2024-05-01
CMM-000710,CAM-0005,CON-001260,Opened,False,2025-01-05
CMM-000711,CAM-0002,CON-001111,Opened,False,2025-06-11
CMM-000712,CAM-0007,CON-000487,Clicked,True,2025-02-27
CMM-000713,CAM-0002,CON-001011,Responded,True,2025-05-25
CMM-000714,CAM-0006,CON-000924,Responded,True,2025-10-02
CMM-000715,CAM-0001,CON-000258,Opened,False,2025-02-17
CMM-000716,CAM-0006,CON-000713,Responded,True,2025-07-05
CMM-000717,CAM-0007,CON-000042,Responded,True,2024-01-13
CMM-000718,CAM-0007,CON-000606,Responded,True,2025-03-26
CMM-000719,CAM-0005,CON-000823,Responded,True,2024-02-12
CMM-000720,CAM-0001,CON-000452,Opened,False,2025-04-28
CMM-000721,CAM-0007,CON-000028,Opened,False,2025-02-26
CMM-000722,CAM-0004,CON-000409,Opened,False,2024-08-15
CMM-000723,CAM-0004,CON-000841,Opened,False,2025-02-27
CMM-000724,CAM-0005,CON-000461,Opened,False,2025-02-11
CMM-000725,CAM-0007,CON-000808,Clicked,True,2024-03-11
CMM-000726,CAM-0001,CON-000644,Opened,False,2025-09-08
CMM-000727,CAM-0002,CON-001476,Registered,True,2024-05-23
CMM-000728,CAM-0007,CON-000422,Responded,True,2024-10-14
CMM-000729,CAM-0008,CON-001208,Sent,False,2024-02-09
CMM-000730,CAM-0008,CON-001101,Responded,True,2024-02-28
CMM-000731,CAM-0002,CON-000343,Opened,False,2024-07-20
CMM-000732,CAM-0001,CON-001257,Clicked,True,2024-05-29
CMM-000733,CAM-0003,CON-001160,Opened,False,2024-05-03
CMM-000734,CAM-0003,CON-000541,Sent,False,2024-02-18
CMM-000735,CAM-0005,CON-001062,Sent,False,2025-09-10
CMM-000736,CAM-0007,CON-000164,Responded,True,2024-02-11
CMM-000737,CAM-0003,CON-001495,Responded,True,2025-01-03
CMM-000738,CAM-0002,CON-000172,Sent,False,2025-09-20
CMM-000739,CAM-0005,CON-000149,Responded,True,2025-03-01
CMM-000740,CAM-0005,CON-001473,Opened,False,2024-04-27
CMM-000741,CAM-0003,CON-001313,Responded,True,2025-01-25
CMM-000742,CAM-0006,CON-000930,Sent,False,2025-05-04
CMM-000743,CAM-0003,CON-000711,Opened,False,2025-02-25
CMM-000744,CAM-0008,CON-000432,Clicked,True,2024-05-20
CMM-000745,CAM-0001,CON-001393,Clicked,True,2025-05-22
CMM-000746,CAM-0003,CON-001286,Registered,True,2024-04-09
CMM-000747,CAM-0003,CON-001326,Clicked,True,2025-02-06
CMM-000748,CAM-0001,CON-000983,Clicked,True,2024-01-01
CMM-000749,CAM-0004,CON-000687,Registered,True,2024-09-16
CMM-000750,CAM-0006,CON-000673,Opened,False,2025-01-14
CMM-000751,CAM-0002,CON-000251,Responded,True,2024-08-28
CMM-000752,CAM-0008,CON-001365,Opened,False,2024-11-06
CMM-000753,CAM-0007,CON-001492,Sent,False,2024-12-10
CMM-000754,CAM-0004,CON-000656,Opened,False,2024-01-01
CMM-000755,CAM-0008,CON-001479,Responded,True,2025-04-06
CMM-000756,CAM-0008,CON-001204,Sent,False,2025-08-30
CMM-000757,CAM-0008,CON-001351,Sent,False,2024-01-28
CMM-000758,CAM-0003,CON-001296,Clicked,True,2024-03-11
CMM-000759,CAM-0001,CON-001056,Clicked,True,2025-07-01
CMM-000760,CAM-0008,CON-000121,Opened,False,2024-11-09
CMM-000761,CAM-0007,CON-000272,Clicked,True,2025-03-30
CMM-000762,CAM-0008,CON-000052,Opened,False,2024-12-06
CMM-000763,CAM-0005,CON-000864,Opened,False,2025-08-18
CMM-000764,CAM-0004,CON-000311,Opened,False,2025-09-08
CMM-000765,CAM-0007,CON-000877,Responded,True,2024-03-22
CMM-000766,CAM-0007,CON-000512,Responded,True,2025-01-02
CMM-000767,CAM-0004,CON-000038,Sent,False,2024-03-26
CMM-000768,CAM-0002,CON-000409,Opened,False,2025-09-22
CMM-000769,CAM-0006,CON-001453,Opened,False,2024-12-06
CMM-000770,CAM-0003,CON-001018,Clicked,True,2024-12-02
CMM-000771,CAM-0005,CON-001438,Clicked,True,2025-03-10
CMM-000772,CAM-0005,CON-000200,Opened,False,2024-11-11
CMM-000773,CAM-0001,CON-000606,Opened,False,2024-01-28
CMM-000774,CAM-0001,CON-000708,Clicked,True,2024-03-12
CMM-000775,CAM-0001,CON-000743,Sent,False,2024-10-26
CMM-000776,CAM-0005,CON-000663,Opened,False,2024-01-15
CMM-000777,CAM-0001,CON-000261,Opened,False,2024-03-01
CMM-000778,CAM-0003,CON-001251,Opened,False,2024-05-17
CMM-000779,CAM-0006,CON-000946,Sent,False,2024-01-12
CMM-000780,CAM-0001,CON-000005,Clicked,True,2024-08-29
CMM-000781,CAM-0006,CON-001300,Responded,True,2025-07-08
CMM-000782,CAM-0005,CON-000567,Opened,False,2024-12-03
CMM-000783,CAM-0003,CON-001464,Responded,True,2024-07-12
CMM-000784,CAM-0001,CON-000731,Clicked,True,2025-09-09
CMM-000785,CAM-0006,CON-001055,Clicked,True,2024-02-14
CMM-000786,CAM-0006,CON-000671,Responded,True,2024-09-07
CMM-000787,CAM-0005,CON-001360,Opened,False,2025-08-10
CMM-000788,CAM-0005,CON-000682,Sent,False,2025-08-22
CMM-000789,CAM-0008,CON-000821,Responded,True,2025-05-18
CMM-000790,CAM-0005,CON-001222,Sent,False,2024-12-30
CMM-000791,CAM-0006,CON-001087,Opened,False,2025-08-09
CMM-000792,CAM-0001,CON-000001,Opened,False,2024-06-02
CMM-000793,CAM-0008,CON-000327,Opened,False,2024-07-30
CMM-000794,CAM-0004,CON-001253,Sent,False,2025-06-26
CMM-000795,CAM-0005,CON-001405,Opened,False,2024-02-29
CMM-000796,CAM-0005,CON-000802,Opened,False,2024-06-10
CMM-000797,CAM-0002,CON-001109,Sent,False,2024-03-26
CMM-000798,CAM-0008,CON-001142,Sent,False,2024-07-19
CMM-000799,CAM-0001,CON-000699,Responded,True,2024-11-08
CMM-000800,CAM-0008,CON-000920,Responded,True,2024-09-28
CMM-000801,CAM-0004,CON-000186,Registered,True,2025-02-27
CMM-000802,CAM-0005,CON-000483,Responded,True,2024-04-23
CMM-000803,CAM-0006,CON-000444,Responded,True,2024-07-03
CMM-000804,CAM-0002,CON-000417,Sent,False,2024-03-06
CMM-000805,CAM-0001,CON-001144,Sent,False,2024-04-26
CMM-000806,CAM-0003,CON-001440,Opened,False,2024-02-05
CMM-000807,CAM-0007,CON-000566,Registered,True,2025-07-05
CMM-000808,CAM-0002,CON-001319,Registered,True,2024-12-28
CMM-000809,CAM-0003,CON-000826,Clicked,True,2024-09-29
CMM-000810,CAM-0006,CON-000681,Responded,True,2024-06-23
CMM-000811,CAM-0004,CON-000436,Opened,False,2024-12-01
CMM-000812,CAM-0004,CON-001323,Opened,False,2024-10-28
CMM-000813,CAM-0001,CON-000997,Responded,True,2025-03-09
CMM-000814,CAM-0007,CON-000006,Responded,True,2024-06-26
